y,x,street_count,highway,ref,geometry
37.4527631,126.8928982,3,,,POINT (126.8928982 37.4527631)
37.4546252,126.8918711,3,,,POINT (126.8918711 37.4546252)
37.4681008,127.0462238,3,,,POINT (127.0462238 37.4681008)
37.4881706,126.8931194,3,,,POINT (126.8931194 37.4881706)
37.5577601,127.1645085,3,,,POINT (127.1645085 37.5577601)
37.5578004,127.1642033,1,,,POINT (127.1642033 37.5578004)
37.5579509,127.1657089,1,,,POINT (127.1657089 37.5579509)
37.5557216,127.1586812,3,,,POINT (127.1586812 37.5557216)
37.5565622,127.1590173,3,,,POINT (127.1590173 37.5565622)
37.556607,127.1597999,1,,,POINT (127.1597999 37.556607)
37.6027834,127.110614,3,,,POINT (127.110614 37.6027834)
37.5929208,127.095029,3,,,POINT (127.095029 37.5929208)
37.5936433,127.0949385,3,,,POINT (127.0949385 37.5936433)
37.59377,127.0955213,3,,,POINT (127.0955213 37.59377)
37.593578,127.0945626,3,,,POINT (127.0945626 37.593578)
37.5932759,127.0949791,3,,,POINT (127.0949791 37.5932759)
37.5934872,127.0956243,3,,,POINT (127.0956243 37.5934872)
37.5935937,127.0881079,3,,,POINT (127.0881079 37.5935937)
37.5939097,127.0895325,3,,,POINT (127.0895325 37.5939097)
37.5935091,127.0882406,3,,,POINT (127.0882406 37.5935091)
37.5939212,127.0889422,3,,,POINT (127.0889422 37.5939212)
37.5940065,127.0888084,3,,,POINT (127.0888084 37.5940065)
37.5934763,127.0872931,3,,,POINT (127.0872931 37.5934763)
37.5929564,127.0876762,3,,,POINT (127.0876762 37.5929564)
37.594784,127.0897294,3,,,POINT (127.0897294 37.594784)
37.5966771,127.0920393,3,,,POINT (127.0920393 37.5966771)
37.5978328,127.0916129,3,,,POINT (127.0916129 37.5978328)
37.5808575,126.8280063,3,,,POINT (126.8280063 37.5808575)
37.5797015,126.829427,2,,,POINT (126.829427 37.5797015)
37.5794253,126.8303654,1,,,POINT (126.8303654 37.5794253)
37.6168944,127.1050075,3,,,POINT (127.1050075 37.6168944)
37.5705525,126.9165067,3,,,POINT (126.9165067 37.5705525)
37.5702247,126.9162889,3,,,POINT (126.9162889 37.5702247)
37.5699662,126.9164961,3,,,POINT (126.9164961 37.5699662)
37.5701405,126.9161155,3,,,POINT (126.9161155 37.5701405)
37.6720963,127.0803063,3,crossing,,POINT (127.0803063 37.6720963)
37.5558663,126.974192,1,,,POINT (126.974192 37.5558663)
37.5597533,126.9910929,3,,,POINT (126.9910929 37.5597533)
37.5599224,126.9914099,1,,,POINT (126.9914099 37.5599224)
37.5613249,126.9898377,3,,,POINT (126.9898377 37.5613249)
37.5619969,126.9897966,3,,,POINT (126.9897966 37.5619969)
37.5615766,126.9898641,3,,,POINT (126.9898641 37.5615766)
37.560549,126.9895349,3,,,POINT (126.9895349 37.560549)
37.561108,126.9899526,3,,,POINT (126.9899526 37.561108)
37.5611353,126.9895879,3,,,POINT (126.9895879 37.5611353)
37.5601443,127.0097168,3,,,POINT (127.0097168 37.5601443)
37.5158814,127.0194431,3,,,POINT (127.0194431 37.5158814)
37.5159621,127.0196488,3,,,POINT (127.0196488 37.5159621)
37.511131,127.0212507,4,,,POINT (127.0212507 37.511131)
37.5110283,127.021275,4,,,POINT (127.021275 37.5110283)
37.5111503,127.0213143,4,,,POINT (127.0213143 37.5111503)
37.5110434,127.0213355,4,,,POINT (127.0213355 37.5110434)
37.5044586,127.0244469,4,,,POINT (127.0244469 37.5044586)
37.5044699,127.0244854,4,,,POINT (127.0244854 37.5044699)
37.4978655,127.0275307,4,,,POINT (127.0275307 37.4978655)
37.4895352,127.0314917,4,,,POINT (127.0314917 37.4895352)
37.4845505,127.0340361,4,,,POINT (127.0340361 37.4845505)
37.5619444,126.9990281,1,,,POINT (126.9990281 37.5619444)
37.5612549,126.993583,1,,,POINT (126.993583 37.5612549)
37.5504346,127.1667718,4,,,POINT (127.1667718 37.5504346)
37.5510187,127.1666679,1,,,POINT (127.1666679 37.5510187)
37.5534851,127.1669212,3,,,POINT (127.1669212 37.5534851)
37.5531347,127.1667964,1,,,POINT (127.1667964 37.5531347)
37.5505277,127.1652887,4,,,POINT (127.1652887 37.5505277)
37.5802013,127.0452019,3,,,POINT (127.0452019 37.5802013)
37.5718848,127.0193353,4,,,POINT (127.0193353 37.5718848)
37.5622771,127.0000622,3,,,POINT (127.0000622 37.5622771)
37.4498408,126.9023964,4,,,POINT (126.9023964 37.4498408)
37.4695552,126.8980525,4,,,POINT (126.8980525 37.4695552)
37.4695734,126.8979422,4,,,POINT (126.8979422 37.4695734)
37.5664921,126.996482,3,,,POINT (126.996482 37.5664921)
37.5621821,127.0086863,3,,,POINT (127.0086863 37.5621821)
37.6418463,127.056232,3,,,POINT (127.056232 37.6418463)
37.4790494,127.0272539,3,,,POINT (127.0272539 37.4790494)
37.4789804,127.0258059,3,,,POINT (127.0258059 37.4789804)
37.477897,127.0251448,1,,,POINT (127.0251448 37.477897)
37.5648891,126.9761116,3,,,POINT (126.9761116 37.5648891)
37.5586214,126.9546075,3,,,POINT (126.9546075 37.5586214)
37.5589342,126.9532059,3,,,POINT (126.9532059 37.5589342)
37.5596276,126.952509,1,,,POINT (126.952509 37.5596276)
37.5589306,126.9555365,3,,,POINT (126.9555365 37.5589306)
37.5576377,126.9509219,3,,,POINT (126.9509219 37.5576377)
37.6018621,127.0701494,3,,,POINT (127.0701494 37.6018621)
37.6012704,127.0705571,3,,,POINT (127.0705571 37.6012704)
37.5576556,126.9731883,3,,,POINT (126.9731883 37.5576556)
37.5576487,126.973864,3,,,POINT (126.973864 37.5576487)
37.5585885,126.974023,3,,,POINT (126.974023 37.5585885)
37.5572193,126.9755445,3,,,POINT (126.9755445 37.5572193)
37.5576248,126.9752971,3,,,POINT (126.9752971 37.5576248)
37.5593106,126.9745336,3,,,POINT (126.9745336 37.5593106)
37.5590538,126.9757327,3,,,POINT (126.9757327 37.5590538)
37.5582107,126.9751901,3,,,POINT (126.9751901 37.5582107)
37.5583938,126.9759977,4,,,POINT (126.9759977 37.5583938)
37.5707195,127.009329,3,,,POINT (127.009329 37.5707195)
37.5712311,127.008998,4,,,POINT (127.008998 37.5712311)
37.5699559,127.0095977,4,,,POINT (127.0095977 37.5699559)
37.5675757,127.0087341,3,,,POINT (127.0087341 37.5675757)
37.5668977,127.0082375,3,,,POINT (127.0082375 37.5668977)
37.5660749,127.0077239,4,,,POINT (127.0077239 37.5660749)
37.566686,127.0081046,3,,,POINT (127.0081046 37.566686)
37.5662123,127.0069252,3,,,POINT (127.0069252 37.5662123)
37.5706234,127.00939,3,,,POINT (127.00939 37.5706234)
37.5699417,127.0092429,3,,,POINT (127.0092429 37.5699417)
37.569625,127.0096375,4,,,POINT (127.0096375 37.569625)
37.5713528,127.0094099,3,,,POINT (127.0094099 37.5713528)
37.5717021,127.008653,3,,,POINT (127.008653 37.5717021)
37.565837,127.0085487,3,,,POINT (127.0085487 37.565837)
37.5668231,127.0083079,3,,,POINT (127.0083079 37.5668231)
37.5616675,126.9935783,3,,,POINT (126.9935783 37.5616675)
37.5616413,126.9939439,1,,,POINT (126.9939439 37.5616413)
37.5621618,126.9931602,3,,,POINT (126.9931602 37.5621618)
37.5621496,126.9935187,1,,,POINT (126.9935187 37.5621496)
37.5728628,126.9653861,1,,,POINT (126.9653861 37.5728628)
37.5699699,126.9659802,4,,,POINT (126.9659802 37.5699699)
37.5691223,126.9676554,3,,,POINT (126.9676554 37.5691223)
37.5717599,127.0185011,3,,,POINT (127.0185011 37.5717599)
37.572175,127.0185703,1,,,POINT (127.0185703 37.572175)
37.5696263,127.0093587,3,,,POINT (127.0093587 37.5696263)
37.5572872,126.9863602,3,,,POINT (126.9863602 37.5572872)
37.5584621,126.9854195,3,,,POINT (126.9854195 37.5584621)
37.5576823,126.9866447,3,,,POINT (126.9866447 37.5576823)
37.558058,126.986533,3,,,POINT (126.986533 37.558058)
37.5579967,126.986112,1,,,POINT (126.986112 37.5579967)
37.5724096,126.9661043,3,,,POINT (126.9661043 37.5724096)
37.5733812,126.9674001,3,,,POINT (126.9674001 37.5733812)
37.5723288,126.9656752,3,,,POINT (126.9656752 37.5723288)
37.5721502,126.9657288,1,,,POINT (126.9657288 37.5721502)
37.5659741,126.9666872,4,traffic_signals,,POINT (126.9666872 37.5659741)
37.5144543,127.099355,3,,,POINT (127.099355 37.5144543)
37.5151883,127.0985187,3,,,POINT (127.0985187 37.5151883)
37.5118112,127.1014642,3,,,POINT (127.1014642 37.5118112)
37.5122314,127.1009454,3,,,POINT (127.1009454 37.5122314)
37.5125105,127.100563,3,,,POINT (127.100563 37.5125105)
37.5714424,126.9458313,1,,,POINT (126.9458313 37.5714424)
37.5719165,126.9467057,1,,,POINT (126.9467057 37.5719165)
37.5710619,126.9460003,3,,,POINT (126.9460003 37.5710619)
37.5699603,126.9461646,3,,,POINT (126.9461646 37.5699603)
37.5702732,126.9436533,1,,,POINT (126.9436533 37.5702732)
37.5690826,126.9448523,3,,,POINT (126.9448523 37.5690826)
37.5674832,126.9458622,3,,,POINT (126.9458622 37.5674832)
37.570709,126.9483794,1,,,POINT (126.9483794 37.570709)
37.5696246,126.9485452,3,,,POINT (126.9485452 37.5696246)
37.5613973,126.9722846,4,,,POINT (126.9722846 37.5613973)
37.5617257,126.9720383,3,,,POINT (126.9720383 37.5617257)
37.5623239,126.9715672,3,,,POINT (126.9715672 37.5623239)
37.5631061,126.9711881,1,,,POINT (126.9711881 37.5631061)
37.507082,126.838254,3,,,POINT (126.838254 37.507082)
37.5066364,126.8365511,3,,,POINT (126.8365511 37.5066364)
37.5021342,126.829667,3,,,POINT (126.829667 37.5021342)
37.5048315,126.8290968,4,,,POINT (126.8290968 37.5048315)
37.5063926,126.8290975,3,,,POINT (126.8290975 37.5063926)
37.5608823,127.0091948,1,,,POINT (127.0091948 37.5608823)
37.5619648,127.0098671,3,,,POINT (127.0098671 37.5619648)
37.5619782,127.0097041,3,,,POINT (127.0097041 37.5619782)
37.5596961,126.9876152,1,,,POINT (126.9876152 37.5596961)
37.5630404,127.0095914,3,,,POINT (127.0095914 37.5630404)
37.562037,127.0093866,3,crossing,,POINT (127.0093866 37.562037)
37.5628849,127.0095595,3,,,POINT (127.0095595 37.5628849)
37.4870479,126.9259665,3,,,POINT (126.9259665 37.4870479)
37.4870168,126.9260437,3,,,POINT (126.9260437 37.4870168)
37.4870711,126.926078,3,,,POINT (126.926078 37.4870711)
37.5602839,126.9563562,3,,,POINT (126.9563562 37.5602839)
37.559761,126.9566529,3,,,POINT (126.9566529 37.559761)
37.5593365,126.9566237,3,,,POINT (126.9566237 37.5593365)
37.5561404,126.9769453,4,,,POINT (126.9769453 37.5561404)
37.5559549,126.9770571,3,,,POINT (126.9770571 37.5559549)
37.5292318,127.0044046,3,,,POINT (127.0044046 37.5292318)
37.5287811,127.0043287,3,,,POINT (127.0043287 37.5287811)
37.5842086,127.0533555,1,,,POINT (127.0533555 37.5842086)
37.5532585,126.976466,3,,,POINT (126.976466 37.5532585)
37.5410969,126.9912672,1,,,POINT (126.9912672 37.5410969)
37.5410991,126.9910647,3,,,POINT (126.9910647 37.5410991)
37.5349058,126.9645147,4,,,POINT (126.9645147 37.5349058)
37.5334254,126.954818,3,,,POINT (126.954818 37.5334254)
37.5269564,126.9641081,3,,,POINT (126.9641081 37.5269564)
37.5269185,126.9641776,3,,,POINT (126.9641776 37.5269185)
37.5264351,126.9628767,3,,,POINT (126.9628767 37.5264351)
37.5743562,126.9024964,3,,,POINT (126.9024964 37.5743562)
37.5752742,126.9016053,3,,,POINT (126.9016053 37.5752742)
37.4980897,127.1435268,3,,,POINT (127.1435268 37.4980897)
37.4986968,127.1426837,3,,,POINT (127.1426837 37.4986968)
37.4979941,127.1436596,3,,,POINT (127.1436596 37.4979941)
37.4974684,127.1430686,3,,,POINT (127.1430686 37.4974684)
37.4976137,127.1428626,4,,,POINT (127.1428626 37.4976137)
37.4969339,127.1424595,3,,,POINT (127.1424595 37.4969339)
37.4969144,127.1424887,3,,,POINT (127.1424887 37.4969144)
37.4974466,127.1430996,3,,,POINT (127.1430996 37.4974466)
37.4981624,127.1420843,3,,,POINT (127.1420843 37.4981624)
37.4954294,127.1445887,3,,,POINT (127.1445887 37.4954294)
37.4949467,127.1440611,3,,,POINT (127.1440611 37.4949467)
37.4951261,127.1438381,3,,,POINT (127.1438381 37.4951261)
37.4908441,127.1481062,4,,,POINT (127.1481062 37.4908441)
37.5002976,127.1424714,1,,,POINT (127.1424714 37.5002976)
37.4995451,127.142095,3,,,POINT (127.142095 37.4995451)
37.5052184,127.0796777,3,,,POINT (127.0796777 37.5052184)
37.5050445,127.0795966,3,,,POINT (127.0795966 37.5050445)
37.5053834,127.0797546,3,,,POINT (127.0797546 37.5053834)
37.5049195,127.0807299,3,,,POINT (127.0807299 37.5049195)
37.4993143,127.153181,3,,,POINT (127.153181 37.4993143)
37.4962173,127.157036,3,,,POINT (127.157036 37.4962173)
37.4958644,127.1572941,4,,,POINT (127.1572941 37.4958644)
37.4956689,127.1564018,4,,,POINT (127.1564018 37.4956689)
37.4955333,127.1560303,4,,,POINT (127.1560303 37.4955333)
37.4950513,127.1548656,3,,,POINT (127.1548656 37.4950513)
37.494881,127.1571159,4,,,POINT (127.1571159 37.494881)
37.4918727,127.1566654,3,,,POINT (127.1566654 37.4918727)
37.4916728,127.1568007,3,,,POINT (127.1568007 37.4916728)
37.4998787,127.1516982,3,,,POINT (127.1516982 37.4998787)
37.4959501,127.1514299,1,,,POINT (127.1514299 37.4959501)
37.5452339,127.0264513,3,,,POINT (127.0264513 37.5452339)
37.5426341,127.0163534,4,,,POINT (127.0163534 37.5426341)
37.5880552,127.0188066,1,,,POINT (127.0188066 37.5880552)
37.5884183,127.0184615,3,,,POINT (127.0184615 37.5884183)
37.5783494,126.9027181,3,,,POINT (126.9027181 37.5783494)
37.5734292,126.8987946,4,,,POINT (126.8987946 37.5734292)
37.5787247,126.904257,3,,,POINT (126.904257 37.5787247)
37.6147636,127.001536,1,,,POINT (127.001536 37.6147636)
37.6146737,127.0016942,1,,,POINT (127.0016942 37.6146737)
37.6076792,127.0238714,3,,,POINT (127.0238714 37.6076792)
37.6078323,127.0355592,4,,,POINT (127.0355592 37.6078323)
37.607369,127.0025028,3,,,POINT (127.0025028 37.607369)
37.6091537,127.0552947,3,,,POINT (127.0552947 37.6091537)
37.6061551,127.0510241,1,,,POINT (127.0510241 37.6061551)
37.6056476,127.0503068,3,,,POINT (127.0503068 37.6056476)
37.5246309,126.8387291,3,,,POINT (126.8387291 37.5246309)
37.5658526,126.9655176,3,,,POINT (126.9655176 37.5658526)
37.5752466,126.9233557,3,,,POINT (126.9233557 37.5752466)
37.5750551,126.9231238,3,,,POINT (126.9231238 37.5750551)
37.5748267,126.9227954,3,,,POINT (126.9227954 37.5748267)
37.5746839,126.9226253,3,,,POINT (126.9226253 37.5746839)
37.5795267,126.909122,3,,,POINT (126.909122 37.5795267)
37.623026,127.0605349,3,,,POINT (127.0605349 37.623026)
37.6121053,126.9568841,3,,,POINT (126.9568841 37.6121053)
37.613296,126.9557681,3,,,POINT (126.9557681 37.613296)
37.6172388,126.9529355,1,,,POINT (126.9529355 37.6172388)
37.6105885,126.9579191,1,,,POINT (126.9579191 37.6105885)
37.6137842,126.959719,1,,,POINT (126.959719 37.6137842)
37.6141868,126.9594722,1,,,POINT (126.9594722 37.6141868)
37.6572813,127.0706033,3,,,POINT (127.0706033 37.6572813)
37.6568547,127.0700566,3,,,POINT (127.0700566 37.6568547)
37.657127,127.0707946,3,,,POINT (127.0707946 37.657127)
37.6566858,127.070267,3,,,POINT (127.070267 37.6566858)
37.5522553,127.0122035,3,,,POINT (127.0122035 37.5522553)
37.5521513,127.0127073,3,,,POINT (127.0127073 37.5521513)
37.5655862,127.009396,3,,,POINT (127.009396 37.5655862)
37.6409024,127.1113183,3,,,POINT (127.1113183 37.6409024)
37.6407803,127.1116128,3,,,POINT (127.1116128 37.6407803)
37.6409809,127.1114404,3,,,POINT (127.1114404 37.6409809)
37.6708802,127.0854051,3,,,POINT (127.0854051 37.6708802)
37.670781,127.0855384,4,,,POINT (127.0855384 37.670781)
37.6695529,127.0791114,4,,,POINT (127.0791114 37.6695529)
37.6706571,127.0809618,1,,,POINT (127.0809618 37.6706571)
37.6697608,127.079262,4,,,POINT (127.079262 37.6697608)
37.6699578,127.0794125,4,,,POINT (127.0794125 37.6699578)
37.6791663,127.0360346,3,,,POINT (127.0360346 37.6791663)
37.6781232,127.0361537,3,,,POINT (127.0361537 37.6781232)
37.5686193,126.9107786,1,,,POINT (126.9107786 37.5686193)
37.5371168,126.9460707,1,,,POINT (126.9460707 37.5371168)
37.560626,126.9818319,3,,,POINT (126.9818319 37.560626)
37.5602438,126.9816592,3,,,POINT (126.9816592 37.5602438)
37.5529715,126.9446974,3,,,POINT (126.9446974 37.5529715)
37.5522548,126.9453201,3,,,POINT (126.9453201 37.5522548)
37.5524902,126.9449642,1,,,POINT (126.9449642 37.5524902)
37.5564342,126.9520397,3,,,POINT (126.9520397 37.5564342)
37.5943228,127.0891525,3,,,POINT (127.0891525 37.5943228)
37.5871175,127.1006269,3,,,POINT (127.1006269 37.5871175)
37.5877753,127.1010532,3,,,POINT (127.1010532 37.5877753)
37.5871836,127.1009856,3,,,POINT (127.1009856 37.5871836)
37.5886323,127.0989227,3,,,POINT (127.0989227 37.5886323)
37.5898403,127.0995978,4,,,POINT (127.0995978 37.5898403)
37.5888411,127.0997553,1,,,POINT (127.0997553 37.5888411)
37.5602684,126.9820068,4,,,POINT (126.9820068 37.5602684)
37.5593808,126.9799138,4,,,POINT (126.9799138 37.5593808)
37.5588455,126.978675,3,,,POINT (126.978675 37.5588455)
37.5597529,126.9810898,3,,,POINT (126.9810898 37.5597529)
37.5610059,126.9931987,4,,,POINT (126.9931987 37.5610059)
37.5610503,126.9907122,3,,,POINT (126.9907122 37.5610503)
37.5609966,126.9875443,3,,,POINT (126.9875443 37.5609966)
37.5605992,126.9834569,3,,,POINT (126.9834569 37.5605992)
37.560712,126.9847619,3,,,POINT (126.9847619 37.560712)
37.5609402,126.9868554,3,,,POINT (126.9868554 37.5609402)
37.5610178,126.9926471,3,,,POINT (126.9926471 37.5610178)
37.5661756,127.0225935,3,,,POINT (127.0225935 37.5661756)
37.5660514,127.022325,1,,,POINT (127.022325 37.5660514)
37.5668049,127.023119,3,,,POINT (127.023119 37.5668049)
37.5951815,127.1014962,3,,,POINT (127.1014962 37.5951815)
37.566717,127.0218651,3,,,POINT (127.0218651 37.566717)
37.5665031,127.0216277,1,,,POINT (127.0216277 37.5665031)
37.5644905,127.0208417,3,,,POINT (127.0208417 37.5644905)
37.5649271,127.0190745,4,,,POINT (127.0190745 37.5649271)
37.5651187,127.0191678,3,,,POINT (127.0191678 37.5651187)
37.565009,127.0132871,3,,,POINT (127.0132871 37.565009)
37.5652989,127.0132377,1,,,POINT (127.0132377 37.5652989)
37.5648315,126.9877567,3,crossing,,POINT (126.9877567 37.5648315)
37.5662184,126.9877005,4,,,POINT (126.9877005 37.5662184)
37.5660788,126.9877052,4,,,POINT (126.9877052 37.5660788)
37.5646509,126.9877971,4,,,POINT (126.9877971 37.5646509)
37.5642957,126.9879362,3,crossing,,POINT (126.9879362 37.5642957)
37.5622788,126.9889879,3,,,POINT (126.9889879 37.5622788)
37.5619342,126.9890314,3,,,POINT (126.9890314 37.5619342)
37.560827,126.9890667,3,,,POINT (126.9890667 37.560827)
37.4660435,126.9921502,3,,,POINT (126.9921502 37.4660435)
37.4662926,126.9933291,1,,,POINT (126.9933291 37.4662926)
37.4662478,126.9905789,1,,,POINT (126.9905789 37.4662478)
37.4661265,126.9902585,3,,,POINT (126.9902585 37.4661265)
37.5533831,126.9430009,1,,,POINT (126.9430009 37.5533831)
37.5492802,127.0726222,3,,,POINT (127.0726222 37.5492802)
37.5495054,127.0724805,3,,,POINT (127.0724805 37.5495054)
37.5495537,127.0726021,1,,,POINT (127.0726021 37.5495537)
37.5494704,127.0723937,1,,,POINT (127.0723937 37.5494704)
37.5495414,127.0725711,3,,,POINT (127.0725711 37.5495414)
37.5497226,127.0724626,1,,,POINT (127.0724626 37.5497226)
37.5491211,127.0723236,3,,,POINT (127.0723236 37.5491211)
37.549435,127.0720827,1,,,POINT (127.0720827 37.549435)
37.5493238,127.0727206,3,,,POINT (127.0727206 37.5493238)
37.5492265,127.0727808,1,,,POINT (127.0727808 37.5492265)
37.5487517,127.0732603,3,,,POINT (127.0732603 37.5487517)
37.5614166,126.9952321,3,,,POINT (126.9952321 37.5614166)
37.5621516,126.9984698,4,,,POINT (126.9984698 37.5621516)
37.5623089,126.9991206,3,,,POINT (126.9991206 37.5623089)
37.562533,127.000092,3,,,POINT (127.000092 37.562533)
37.5629226,127.0012664,3,,,POINT (127.0012664 37.5629226)
37.5615972,126.9960164,3,,,POINT (126.9960164 37.5615972)
37.5632467,127.0031041,3,crossing,,POINT (127.0031041 37.5632467)
37.5631252,127.0025819,4,,,POINT (127.0025819 37.5631252)
37.5629851,127.0019894,3,crossing,,POINT (127.0019894 37.5629851)
37.5613134,126.8900174,3,,,POINT (126.8900174 37.5613134)
37.560483,126.8908961,3,,,POINT (126.8908961 37.560483)
37.560397,126.8913439,3,,,POINT (126.8913439 37.560397)
37.5627214,126.8895705,3,,,POINT (126.8895705 37.5627214)
37.561132,126.9785289,3,,,POINT (126.9785289 37.561132)
37.562975,127.0139828,1,,,POINT (127.0139828 37.562975)
37.5556378,127.013615,3,,,POINT (127.013615 37.5556378)
37.6143534,127.1015149,3,,,POINT (127.1015149 37.6143534)
37.614654,127.1008179,4,,,POINT (127.1008179 37.614654)
37.6140423,127.1004371,4,,,POINT (127.1004371 37.6140423)
37.6165284,127.0968556,1,,,POINT (127.0968556 37.6165284)
37.6163628,127.1008425,3,,,POINT (127.1008425 37.6163628)
37.6179933,127.100356,1,,,POINT (127.100356 37.6179933)
37.6172601,127.1005748,3,,,POINT (127.1005748 37.6172601)
37.6171179,127.1015271,3,,,POINT (127.1015271 37.6171179)
37.6195616,127.1048659,3,,,POINT (127.1048659 37.6195616)
37.5762977,127.0092061,1,,,POINT (127.0092061 37.5762977)
37.4753902,127.0579103,3,,,POINT (127.0579103 37.4753902)
37.4753668,127.0591511,3,,,POINT (127.0591511 37.4753668)
37.5985156,126.9703889,1,,,POINT (126.9703889 37.5985156)
37.5866711,126.996636,3,,,POINT (126.996636 37.5866711)
37.5875717,127.0003272,1,,,POINT (127.0003272 37.5875717)
37.5830277,126.9973826,1,,,POINT (126.9973826 37.5830277)
37.5593821,127.0915126,3,,,POINT (127.0915126 37.5593821)
37.5598209,127.0919609,3,,,POINT (127.0919609 37.5598209)
37.541941,127.0879845,1,,,POINT (127.0879845 37.541941)
37.5419383,127.0880208,1,,,POINT (127.0880208 37.5419383)
37.504769,126.939283,3,,,POINT (126.939283 37.504769)
37.5050712,126.9396395,3,,,POINT (126.9396395 37.5050712)
37.5577107,127.1281717,4,,,POINT (127.1281717 37.5577107)
37.557565,127.1285556,4,,,POINT (127.1285556 37.557565)
37.5422197,127.1360215,3,,,POINT (127.1360215 37.5422197)
37.5424278,127.1346913,1,,,POINT (127.1346913 37.5424278)
37.6152919,127.0308177,3,,,POINT (127.0308177 37.6152919)
37.6120583,127.034855,3,,,POINT (127.034855 37.6120583)
37.4701915,127.1267589,3,,,POINT (127.1267589 37.4701915)
37.4703697,127.1318733,3,,,POINT (127.1318733 37.4703697)
37.4702994,127.1320181,3,,,POINT (127.1320181 37.4702994)
37.6185666,127.0253188,3,,,POINT (127.0253188 37.6185666)
37.64507,127.0217487,3,,,POINT (127.0217487 37.64507)
37.6422971,127.011292,1,,,POINT (127.011292 37.6422971)
37.5850338,127.0489151,3,,,POINT (127.0489151 37.5850338)
37.5806958,127.0574925,1,,,POINT (127.0574925 37.5806958)
37.638179,127.0376377,3,,,POINT (127.0376377 37.638179)
37.6383329,127.0377814,3,,,POINT (127.0377814 37.6383329)
37.6382002,127.038013,3,,,POINT (127.038013 37.6382002)
37.6391144,127.0391018,1,,,POINT (127.0391018 37.6391144)
37.6652685,127.0306939,3,,,POINT (127.0306939 37.6652685)
37.5912426,126.9219636,3,,,POINT (126.9219636 37.5912426)
37.5909463,126.9228824,3,,,POINT (126.9228824 37.5909463)
37.5916385,126.9241824,4,,,POINT (126.9241824 37.5916385)
37.5877756,126.9243984,1,,,POINT (126.9243984 37.5877756)
37.5873074,126.9236413,1,,,POINT (126.9236413 37.5873074)
37.5863775,126.9231161,1,,,POINT (126.9231161 37.5863775)
37.5891178,126.9250702,3,,,POINT (126.9250702 37.5891178)
37.5888794,126.924414,1,,,POINT (126.924414 37.5888794)
37.6581135,127.0147356,4,,,POINT (127.0147356 37.6581135)
37.6651546,127.0352656,3,,,POINT (127.0352656 37.6651546)
37.6657947,127.0345616,4,,,POINT (127.0345616 37.6657947)
37.6663135,127.0340043,3,,,POINT (127.0340043 37.6663135)
37.6649767,127.0349978,3,,,POINT (127.0349978 37.6649767)
37.6656169,127.034305,4,,,POINT (127.034305 37.6656169)
37.6661249,127.0337546,3,,,POINT (127.0337546 37.6661249)
37.6647956,127.0347253,3,,,POINT (127.0347253 37.6647956)
37.6568989,127.0168133,3,,,POINT (127.0168133 37.6568989)
37.6568276,127.0142841,3,,,POINT (127.0142841 37.6568276)
37.5618572,126.8399976,4,,,POINT (126.8399976 37.5618572)
37.5459919,126.8638255,4,,,POINT (126.8638255 37.5459919)
37.5246592,126.883772,3,,,POINT (126.883772 37.5246592)
37.5251619,126.8838903,1,,,POINT (126.8838903 37.5251619)
37.5618911,126.9973645,3,,,POINT (126.9973645 37.5618911)
37.5905085,127.0521868,3,,,POINT (127.0521868 37.5905085)
37.6015908,127.1013177,4,,,POINT (127.1013177 37.6015908)
37.5346959,126.8333047,3,,,POINT (126.8333047 37.5346959)
37.5294779,126.83696,3,,,POINT (126.83696 37.5294779)
37.529475,126.8369113,3,,,POINT (126.8369113 37.529475)
37.5284345,126.8364617,3,,,POINT (126.8364617 37.5284345)
37.5286371,126.8369957,3,,,POINT (126.8369957 37.5286371)
37.528589,126.8370232,3,,,POINT (126.8370232 37.528589)
37.5292819,126.8313773,3,,,POINT (126.8313773 37.5292819)
37.5113449,127.1287922,4,,,POINT (127.1287922 37.5113449)
37.5030327,127.1275013,4,,,POINT (127.1275013 37.5030327)
37.5662219,127.0003395,4,,,POINT (127.0003395 37.5662219)
37.5616186,126.9905342,3,,,POINT (126.9905342 37.5616186)
37.5230583,126.9100994,4,,,POINT (126.9100994 37.5230583)
37.5235063,126.9097796,4,,,POINT (126.9097796 37.5235063)
37.4472893,127.0575903,3,,,POINT (127.0575903 37.4472893)
37.4476822,127.0575737,3,,,POINT (127.0575737 37.4476822)
37.6121419,127.0031676,4,,,POINT (127.0031676 37.6121419)
37.4629529,127.0499251,3,,,POINT (127.0499251 37.4629529)
37.4621894,127.0501491,3,,,POINT (127.0501491 37.4621894)
37.4731282,127.0245216,3,,,POINT (127.0245216 37.4731282)
37.4687797,127.0277798,3,,,POINT (127.0277798 37.4687797)
37.4693212,127.0267519,3,,,POINT (127.0267519 37.4693212)
37.4536388,127.048877,1,,,POINT (127.048877 37.4536388)
37.5184333,126.9333356,4,,,POINT (126.9333356 37.5184333)
37.5268853,126.9261615,4,,,POINT (126.9261615 37.5268853)
37.5267728,126.9259817,4,,,POINT (126.9259817 37.5267728)
37.5012803,127.1492773,4,,,POINT (127.1492773 37.5012803)
37.4826566,126.9852469,3,,,POINT (126.9852469 37.4826566)
37.4819717,126.9856349,3,,,POINT (126.9856349 37.4819717)
37.4761938,126.9159835,3,,,POINT (126.9159835 37.4761938)
